fund_code,fund_name,track,index_code,index_name,index_family,index_mainstream,map_rule
025553,中银中证机器人指数A,INDEX,,,映射缺失,,
025570,鹏安中证红利指数A,INDEX,,,映射缺失,,
025652,大成创业板人工智能ETF发起式联接A,INDEX,sz399006,创业板指,创业板指,1.0,name:创业板
025661,汇添富标普港股通低波红利指数A,INDEX,,,映射缺失,,
025680,广发中证800自由现金流ETF发起式联接A,INDEX,sh000906,中证800,中证800,0.9,name:中证800
025682,广发中证智选高股息策略ETF发起式联接A,INDEX,,,映射缺失,,
025690,弘毅远方北证50成份指数A,INDEX,,,映射缺失,,
025692,南方中证通用航空主题ETF发起联接A,INDEX,,,映射缺失,,
025698,鹏华国证机器人产业ETF发起式联接A,INDEX,,,映射缺失,,
025719,嘉实恒生港股通科技主题ETF联接A,INDEX,,,映射缺失,,
025725,博时中证港股通互联网ETF发起式联接A,INDEX,,,映射缺失,,
025727,南方上证科创板50成份ETF联接A,INDEX,,,映射缺失,,
025732,华安国证航天航空行业ETF发起式联接A,INDEX,,,映射缺失,,
025734,华安恒生港股通科技主题ETF发起式联接A,INDEX,,,映射缺失,,
025765,永赢国证港股通互联网ETF联接A,INDEX,,,映射缺失,,
025779,中欧中证全指证券公司指数发起A,INDEX,,,映射缺失,,
025790,新华中证云计算50ETF发起式联接A,INDEX,,,映射缺失,,
025805,华夏国证港股通科技ETF联接A,INDEX,,,映射缺失,,
025832,天弘电网设备特高压指数A,INDEX,,,映射缺失,,
025856,华夏中证电网设备主题ETF发起式联接A,INDEX,,,映射缺失,,
025868,博时创业板综合ETF联接A,INDEX,sz399006,创业板指,创业板指,1.0,name:创业板
025916,兴银国证新能源车电池ETF发起式联接A,INDEX,,,映射缺失,,
025937,华泰柏瑞恒生港股通高股息低波动ETF发起式联接A,INDEX,,,映射缺失,,
025954,华宝北证50成份指数A,INDEX,,,映射缺失,,
025958,南方中证全指自由现金流ETF联接A,INDEX,,,映射缺失,,
026091,国泰中证港股通汽车产业主题ETF发起联接A,INDEX,,,映射缺失,,
026095,易方达创业板50ETF联接A,INDEX,sz399673,创业板50,创业板50,0.9,name:创业板50
026107,万家国证港股通科技ETF发起式联接A,INDEX,,,映射缺失,,
026113,鑫元中证港股通科技指数A,INDEX,,,映射缺失,,
026117,东财上证科创200ETF联接A,INDEX,,,映射缺失,,
026129,永赢中证工程机械主题指数A,INDEX,,,映射缺失,,
026131,永赢国证工业软件主题指数A,INDEX,,,映射缺失,,
026151,农银创业板指数A,INDEX,sz399006,创业板指,创业板指,1.0,name:创业板
026165,景顺长城恒生港股通50ETF联接A,INDEX,,,映射缺失,,
026265,广发储能电池ETF联接A,INDEX,,,映射缺失,,
026295,前海开源中证民企300ETF发起式联接A,INDEX,,,映射缺失,,
026369,富国上证科创板200ETF发起式联接A,INDEX,,,映射缺失,,
026388,招商资管上证科创板人工智能指数发起A,INDEX,,,映射缺失,,
026418,东财上证科创100指数A,INDEX,,,映射缺失,,
026428,永赢上证科创板200指数A,INDEX,,,映射缺失,,
026438,建信恒生生物科技指数A,INDEX,,,映射缺失,,
026444,易方达中证细分有色金属产业主题ETF联接A,INDEX,,,映射缺失,,
026458,银华中证有色金属ETF联接A,INDEX,,,映射缺失,,
026477,招商中证有色金属矿业主题ETF发起式联接A,INDEX,,,映射缺失,,
026504,兴银国证消费电子主题指数A,INDEX,,,映射缺失,,
026526,鹏华创业板新能源ETF发起式联接A,INDEX,sz399006,创业板指,创业板指,1.0,name:创业板
026542,鑫元中证A500指数A,INDEX,sh000510,中证A500,中证A500,1.0,name:中证A500
026554,南方中证港股通互联网ETF发起联接A,INDEX,,,映射缺失,,
026606,南方中证港股通50ETF联接A,INDEX,,,映射缺失,,
026613,国泰上证科创板人工智能ETF发起联接A,INDEX,,,映射缺失,,
026622,招商上证科创板芯片设计主题指数发起式A,INDEX,,,映射缺失,,
026630,天弘中证智选质量领先50指数A,INDEX,,,映射缺失,,
026646,易方达恒生港股通汽车主题ETF联接发起式A,INDEX,,,映射缺失,,
026654,汇添富上证科创板人工智能ETF发起式联接A,INDEX,,,映射缺失,,
026664,建信国证新能源车电池ETF发起式联接A,INDEX,,,映射缺失,,
026671,招商中证全指红利质量ETF发起式联接A,INDEX,,,映射缺失,,
026701,泰康中证全指电力公用事业指数A,INDEX,,,映射缺失,,
026712,大成上证科创板50成份指数A,INDEX,,,映射缺失,,
026715,大成国证石油天然气指数型发起式A,INDEX,,,映射缺失,,
026718,银华中证科创创业50ETF发起式联接A,INDEX,,,映射缺失,,
026720,平安中证光伏产业ETF联接发起式A,INDEX,,,映射缺失,,
026726,中信保诚恒生港股通科技指数A,INDEX,,,映射缺失,,
026748,上银中证沪港深互联网指数发起式A,INDEX,,,映射缺失,,
026754,华宝中证光伏产业指数发起,INDEX,,,映射缺失,,
026755,华宝中证港股通信息技术ETF发起联接,INDEX,,,映射缺失,,
026758,招商港股通汽车发起式A,INDEX,,,映射缺失,,
026764,人保中证港股通互联网指数A,INDEX,,,映射缺失,,
026766,鹏华上证科创板50成份ETF发起式联接A,INDEX,,,映射缺失,,
026770,中银创业板50指数A,INDEX,sz399673,创业板50,创业板50,0.9,name:创业板50
026772,中银证券创业板ETF联接A,INDEX,sz399006,创业板指,创业板指,1.0,name:创业板
026785,鹏华中证A50ETF发起式联接A,INDEX,,,映射缺失,,
026787,鹏华上证科创板人工智能ETF发起式联接A,INDEX,,,映射缺失,,
026789,中欧上证科创板人工智能指数A,INDEX,,,映射缺失,,
026795,鹏华恒生ETF联接A,INDEX,,,映射缺失,,
026816,富国创业板新能源ETF发起式联接A,INDEX,sz399006,创业板指,创业板指,1.0,name:创业板
026835,太平中证港股通互联网指数A,INDEX,,,映射缺失,,
026843,国泰上证科创板200ETF发起联接A,INDEX,,,映射缺失,,
026862,易方达恒生生物科技ETF联接发起式A,INDEX,,,映射缺失,,
026882,新华中证科创创业50指数A,INDEX,,,映射缺失,,
026884,招商港股通科技ETF联接A,INDEX,,,映射缺失,,
026922,华宝中证港股通医疗主题ETF发起式联接,INDEX,,,映射缺失,,
026931,广发中证全指食品ETF联接A,INDEX,,,映射缺失,,
026949,华宝中证全指电力公用事业ETF发起式联接,INDEX,,,映射缺失,,
026954,华夏中证全指食品ETF联接A,INDEX,,,映射缺失,,
026958,银河中证电池主题指数发起式A,INDEX,,,映射缺失,,
026962,鑫元北证50成份指数发起式A,INDEX,,,映射缺失,,
026974,兴业中证电池主题指数A,INDEX,,,映射缺失,,
027026,华安中证电池主题指数A,INDEX,,,映射缺失,,
027033,中银中证科创创业人工智能指数发起A,INDEX,,,映射缺失,,
027043,兴银中证科创创业人工智能指数A,INDEX,,,映射缺失,,
027047,景顺长城中证科创创业人工智能ETF联接A,INDEX,,,映射缺失,,
027055,兴业北证50成份指数A,INDEX,,,映射缺失,,
027110,天弘创业板新能源ETF发起联接A,INDEX,sz399006,创业板指,创业板指,1.0,name:创业板
027113,易方达中证港股通医疗主题ETF联接发起式A,INDEX,,,映射缺失,,
027127,国泰中证港股通互联网ETF发起联接A,INDEX,,,映射缺失,,
027137,广发中证红利低波指数发起式A,INDEX,,,映射缺失,,
027142,华夏上证科创板生物医药ETF发起式联接A,INDEX,,,映射缺失,,
027144,易方达中证金融科技主题ETF联接A,INDEX,,,映射缺失,,
027166,汇添富中证金融科技主题ETF发起式联接A,INDEX,,,映射缺失,,
027191,天弘中证畜牧养殖产业指数发起A,INDEX,,,映射缺失,,
027233,银华中证机器人ETF发起式联接A,INDEX,,,映射缺失,,
027241,申万菱信恒生港股通科技主题指数A,INDEX,,,映射缺失,,
027254,兴全沪深300质量ETF联接A,INDEX,,,映射缺失,,
027274,天弘中证电池主题指数发起A,INDEX,,,映射缺失,,
027276,天弘中证港股通医疗主题指数发起A,INDEX,,,映射缺失,,
027283,招商中证家电龙头指数发起式A,INDEX,,,映射缺失,,
027287,富国中证畜牧养殖产业指数发起式A,INDEX,,,映射缺失,,
027291,易方达上证综合ETF联接A,INDEX,,,映射缺失,,
027323,光大保德信北证50成份指数A,INDEX,,,映射缺失,,
027340,中欧国证新能源车电池指数A,INDEX,,,映射缺失,,
027348,平安上证科创板50成份ETF发起式联接A,INDEX,,,映射缺失,,
027353,易方达中证全指可选消费指数发起式A,INDEX,,,映射缺失,,
027367,富国国证石油天然气ETF发起式联接A,INDEX,,,映射缺失,,
027373,兴业恒生生物科技指数发起式A,INDEX,,,映射缺失,,
027389,前海开源中证金融科技主题指数A,INDEX,,,映射缺失,,
027401,富国恒生生物科技ETF发起式联接A,INDEX,,,映射缺失,,
027406,国泰海通中证港股通科技指数发起A,INDEX,,,映射缺失,,
027410,国泰恒生生物科技ETF发起联接A,INDEX,,,映射缺失,,
027418,博时储能电池指数A,INDEX,,,映射缺失,,
027434,嘉实中证新能源ETF联接A,INDEX,,,映射缺失,,
027452,鑫元国证石油天然气指数发起式A,INDEX,,,映射缺失,,
027454,中欧中证科创创业50指数A,INDEX,,,映射缺失,,
027486,长城中证电池指数发起A,INDEX,,,映射缺失,,
027494,易方达中证电池主题ETF联接发起式A,INDEX,,,映射缺失,,
027508,富国中证全指证券公司ETF发起式联接A,INDEX,,,映射缺失,,
027516,万家中证工程机械主题指数发起式A,INDEX,,,映射缺失,,
027520,广发上证科创板芯片设计主题ETF发起式联接A,INDEX,,,映射缺失,,
027532,兴业中证细分有色金属产业主题指数发起式A,INDEX,,,映射缺失,,
027536,长城上证科创板芯片设计指数发起A,INDEX,,,映射缺失,,
027542,富国中证工业有色金属主题ETF发起式联接A,INDEX,,,映射缺失,,
027574,天弘上证科创板芯片设计主题ETF发起联接A,INDEX,,,映射缺失,,
027588,华夏中证工程机械主题ETF发起式联接A,INDEX,,,映射缺失,,
027596,景顺长城中证有色金属矿业主题ETF联接A,INDEX,,,映射缺失,,
027598,鑫元中证工业有色金属主题指数发起式A,INDEX,,,映射缺失,,
027602,华泰柏瑞恒生生物科技ETF发起式联接A,INDEX,,,映射缺失,,
027604,易方达中证工程机械主题ETF联接A,INDEX,,,映射缺失,,
027608,鹏华上证科创板芯片设计主题ETF发起式联接A,INDEX,,,映射缺失,,
027610,富国中证工程机械主题ETF发起式联接A,INDEX,,,映射缺失,,
027675,国泰上证科创板50成份ETF发起联接A,INDEX,,,映射缺失,,
027694,华夏中证电池主题ETF发起式联接A,INDEX,,,映射缺失,,
027703,泰康中证有色金属矿业主题ETF发起式联接A,INDEX,,,映射缺失,,
027705,南方中证全指红利质量ETF发起联接A,INDEX,,,映射缺失,,
027710,汇添富中证畜牧养殖产业ETF发起式联接A,INDEX,,,映射缺失,,
027721,大成中证红利低波动100ETF发起式联接A,INDEX,,,映射缺失,,
027723,国富北证50成份指数发起式A,INDEX,,,映射缺失,,
027761,广发国证粮食产业ETF发起式联接A,INDEX,,,映射缺失,,
027795,华泰柏瑞中证全指证券公司ETF发起式联接A,INDEX,,,映射缺失,,
027810,光大保德信中证科创创业人工智能指数A,INDEX,,,映射缺失,,
027890,摩根中证科创创业人工智能ETF发起式联接A,INDEX,,,映射缺失,,
027992,前海开源恒生港股通科技主题ETF发起式联接A,INDEX,,,映射缺失,,
028090,天弘国证航天航空行业ETF发起联接A,INDEX,,,映射缺失,,
040180,华安上证180ETF联接A,INDEX,,,映射缺失,,
040190,华安上证50ETF联接A,INDEX,sh000016,上证50,上证50,1.0,name:上证50
050002,博时沪深300指数A,INDEX,sh000300,沪深300,沪深300,1.0,name:沪深300
050013,博时上证超大盘ETF联接A,INDEX,,,映射缺失,,
050021,博时创业板ETF联接A,INDEX,sz399006,创业板指,创业板指,1.0,name:创业板
050024,博时上证自然资源ETF联接A,INDEX,,,映射缺失,,
070023,嘉实深证基本面120联接A,INDEX,,,映射缺失,,
070030,嘉实中创400ETF联接A,INDEX,,,映射缺失,,
090010,大成中证红利指数A,INDEX,sh000922,中证红利,中证红利,0.8,name:中证红利
090012,大成深证成长40ETF联接A,INDEX,,,映射缺失,,
100053,富国上证指数ETF联接A,INDEX,,,映射缺失,,
110019,易方达深证100ETF联接A,INDEX,sz399330,深证100,深证100,0.9,name:深证100
110020,易方达沪深300ETF联接A,INDEX,sh000300,沪深300,沪深300,1.0,name:沪深300
110021,易方达上证中盘ETF联接A,INDEX,,,映射缺失,,
110026,易方达创业板ETF联接A,INDEX,sz399006,创业板指,创业板指,1.0,name:创业板
159043,食品ETF华安,INDEX,,,映射缺失,,
159049,有色ETF工银,INDEX,,,映射缺失,,
159059,大成中证全指电力公用事业ETF,INDEX,,,映射缺失,,
159066,建信A股ETF,INDEX,,,映射缺失,,
159067,鹏华国证绿色电力ETF,INDEX,,,映射缺失,,
159068,软件ETF华夏,INDEX,,,映射缺失,,
159069,华泰柏瑞创业板新能源ETF,INDEX,sz399006,创业板指,创业板指,1.0,name:创业板
159072,粮食ETF景顺,INDEX,,,映射缺失,,
159075,工业互联网ETF华夏,INDEX,,,映射缺失,,
159076,华宝创业板新能源ETF,INDEX,sz399006,创业板指,创业板指,1.0,name:创业板
159078,富国中证A股ETF,INDEX,,,映射缺失,,
159079,价值ETF兴全,INDEX,,,映射缺失,,
159082,化工ETF华夏,INDEX,,,映射缺失,,
159085,价值ETF永赢,INDEX,,,映射缺失,,
159086,金融科技ETF广发,INDEX,,,映射缺失,,
159087,化工ETF万家,INDEX,,,映射缺失,,
159091,港股通金融ETF易方达,INDEX,,,映射缺失,,
159161,工程机械ETF东财,INDEX,,,映射缺失,,
160119,南方中证500ETF联接(LOF)A,INDEX,sh000905,中证500,中证500,1.0,name:中证500
160120,南方中证500ETF联接(LOF)A(后端),INDEX,sh000905,中证500,中证500,1.0,name:中证500
160135,南方中证高铁产业指数(LOF),INDEX,,,映射缺失,,
160137,南方中证互联网指数(LOF)A,INDEX,,,映射缺失,,
160218,国泰国证房地产行业指数A,INDEX,,,映射缺失,,
160219,国泰国证医药卫生行业指数A,INDEX,,,映射缺失,,
160221,国泰国证有色金属行业指数(LOF)A,INDEX,,,映射缺失,,
160222,国泰国证食品饮料行业(LOF)A,INDEX,,,映射缺失,,
160223,国泰创业板指数(LOF)A,INDEX,sz399006,创业板指,创业板指,1.0,name:创业板
160224,国泰中证计算机主题ETF联接A,INDEX,,,映射缺失,,
160225,国泰国证新能源汽车指数A,INDEX,,,映射缺失,,
160418,华安中证银行ETF联接A,INDEX,,,映射缺失,,
160419,华安中证全指证券公司ETF联接A,INDEX,,,映射缺失,,
160420,华安创业板50指数A,INDEX,sz399673,创业板50,创业板50,0.9,name:创业板50
160422,华安创业板50ETF联接A,INDEX,sz399673,创业板50,创业板50,0.9,name:创业板50
160516,博时证券公司ETF联接A,INDEX,,,映射缺失,,
160517,博时中证银行ETF联接A,INDEX,,,映射缺失,,
160615,鹏华沪深300ETF联接(LOF)A,INDEX,sh000300,沪深300,沪深300,1.0,name:沪深300
160616,鹏华中证500指数(LOF)A,INDEX,sh000905,中证500,中证500,1.0,name:中证500
160620,鹏华中证A股资源产业指数(LOF)A,INDEX,,,映射缺失,,
160625,鹏华中证800证券保险指数(LOF)A,INDEX,sh000906,中证800,中证800,0.9,name:中证800
160626,鹏华中证信息技术指数(LOF)A,INDEX,,,映射缺失,,
160628,鹏华中证800地产指数(LOF)A,INDEX,sh000906,中证800,中证800,0.9,name:中证800
160629,鹏华中证传媒指数(LOF)A,INDEX,,,映射缺失,,
160630,鹏华中证国防指数(LOF)A,INDEX,,,映射缺失,,
160631,鹏华中证银行指数(LOF)A,INDEX,,,映射缺失,,
160632,鹏华酒A,INDEX,,,映射缺失,,
160633,鹏华中证全指证券公司指数(LOF)A,INDEX,,,映射缺失,,
160634,鹏华中证环保产业指数(LOF)A,INDEX,,,映射缺失,,
160635,鹏华中证医药指数(LOF)A,INDEX,,,映射缺失,,
160636,鹏华中证移动互联网指数(LOF)A,INDEX,,,映射缺失,,
160637,鹏华创业板指数(LOF)A,INDEX,sz399006,创业板指,创业板指,1.0,name:创业板
160638,鹏华中证一带一路主题指数(LOF)A,INDEX,,,映射缺失,,
160639,鹏华中证高铁产业指数(LOF)A,INDEX,,,映射缺失,,
160643,鹏华空天军工指数(LOF)A,INDEX,,,映射缺失,,
160646,鹏华中证沪港深科技龙头指数(LOF)A,INDEX,,,映射缺失,,
160706,嘉实沪深300ETF联接A,INDEX,sh000300,沪深300,沪深300,1.0,name:沪深300
160716,嘉实基本面50指数(LOF)A,INDEX,,,映射缺失,,
160806,长盛同庆中证800(LOF),INDEX,sh000906,中证800,中证800,0.9,name:中证800
160807,长盛沪深300指数(LOF)A,INDEX,sh000300,沪深300,沪深300,1.0,name:沪深300
160925,大成中华沪深港300指数(LOF)A,INDEX,,,映射缺失,,
161022,富国创业板ETF联接A,INDEX,sz399006,创业板指,创业板指,1.0,name:创业板
161024,富国中证军工指数(LOF)A,INDEX,,,映射缺失,,
161025,富国中证移动互联网指数(LOF)A,INDEX,,,映射缺失,,
161026,富国中证国有企业改革指数(LOF)A,INDEX,,,映射缺失,,
